exp,seed,encoder,train_condition,layer,view,task,eval_condition,target,n_rows,n_scenes,metric,value,ci_low,ci_high,trivial,majority_rate
D,2,random_b,base,2,mean,real,base,log_mass,6000,600,r2,-0.0008039866191213996,-0.014843001739797112,0.007443602714484457,0.0,
D,2,random_b,base,2,mean,real,base,obj_pos_x,6000,600,r2,0.496559594922076,0.47556408516923365,0.5156640540811251,0.0,
D,2,random_b,base,2,mean,real,base,obj_pos_y,6000,600,r2,0.5042127296180084,0.48004243420027565,0.5269495876346312,0.0,
D,2,random_b,base,2,mean,real,base,obj_speed,6000,600,r2,0.09432038136435661,0.07843238312641809,0.10722487190361168,0.0,
D,2,random_b,base,2,mean,real,base,support_state,6000,600,balanced_accuracy,0.5993860144199876,0.584391706710601,0.6144699481061079,0.5,0.837
D,2,random_b,base,2,mean,real,base,support_state,6000,600,auroc,0.7582522382091395,0.7383835081626017,0.7772996376578097,0.5,0.837
D,2,random_b,base,5,cls,real,base,contact_state,6000,600,balanced_accuracy,0.7485416666666667,0.7388177083333334,0.7579184027777778,0.5,0.6
D,2,random_b,base,5,cls,real,base,contact_state,6000,600,auroc,0.8413019675925926,0.8338737268518519,0.8486201793981482,0.5,0.6
D,2,random_b,base,5,cls,real,base,ee_obj_dist,6000,600,r2,0.5949130814344104,0.5719363799361361,0.6139432626273738,0.0,
D,2,random_b,base,5,cls,real,base,friction_slide,6000,600,r2,-0.0029347734263729386,-0.01555069267280883,0.004688143103467294,0.0,
D,2,random_b,base,5,cls,real,base,log_mass,6000,600,r2,-0.0016899462881398986,-0.015906005664272093,0.006761735998093099,0.0,
D,2,random_b,base,5,cls,real,base,obj_pos_x,6000,600,r2,0.4710282756656712,0.44215954449210815,0.4965695226310846,0.0,
D,2,random_b,base,5,cls,real,base,obj_pos_y,6000,600,r2,0.4542583671444921,0.42541238553825145,0.480026056867611,0.0,
D,2,random_b,base,5,cls,real,base,obj_speed,6000,600,r2,0.0861352518395957,0.06834458275550186,0.10101198068464076,0.0,
D,2,random_b,base,5,cls,real,base,support_state,6000,600,balanced_accuracy,0.5919567400370883,0.5772670525516207,0.6065867213835284,0.5,0.837
D,2,random_b,base,5,cls,real,base,support_state,6000,600,auroc,0.7593704265648326,0.7400137376231981,0.7776420286337014,0.5,0.837
D,2,random_b,base,5,mean,real,base,contact_state,6000,600,balanced_accuracy,0.76,0.7499305555555555,0.7694461805555555,0.5,0.6
D,2,random_b,base,5,mean,real,base,contact_state,6000,600,auroc,0.8539017361111111,0.8467609230324074,0.8610637644675926,0.5,0.6
D,2,random_b,base,5,mean,real,base,ee_obj_dist,6000,600,r2,0.6218514888376827,0.6082351922001478,0.6354301656735485,0.0,
D,2,random_b,base,5,mean,real,base,friction_slide,6000,600,r2,-0.001081630052997662,-0.013250715994221368,0.006547004817697091,0.0,
D,2,random_b,base,5,mean,real,base,log_mass,6000,600,r2,-0.0011735433182789023,-0.015179666128935943,0.0070965990641424625,0.0,
D,2,random_b,base,5,mean,real,base,obj_pos_x,6000,600,r2,0.5012547094202074,0.47360457039636783,0.5249648722453198,0.0,
D,2,random_b,base,5,mean,real,base,obj_pos_y,6000,600,r2,0.5068738369409824,0.4843844765976583,0.5292067933617353,0.0,
D,2,random_b,base,5,mean,real,base,obj_speed,6000,600,r2,0.09494574297550817,0.07776414826973593,0.10889911875868126,0.0,
D,2,random_b,base,5,mean,real,base,support_state,6000,600,balanced_accuracy,0.6027387470589528,0.587666852580517,0.6179828506625065,0.5,0.837
D,2,random_b,base,5,mean,real,base,support_state,6000,600,auroc,0.7609387814271602,0.7395344134008683,0.7800860297953247,0.5,0.837
D,2,random_b,base,8,cls,real,base,contact_state,6000,600,balanced_accuracy,0.7570138888888889,0.7465954861111112,0.7672222222222222,0.5,0.6
D,2,random_b,base,8,cls,real,base,contact_state,6000,600,auroc,0.8482284722222222,0.8410798726851851,0.8555323466435185,0.5,0.6
D,2,random_b,base,8,cls,real,base,ee_obj_dist,6000,600,r2,0.6073402594105755,0.591433102072707,0.6220476891963789,0.0,
D,2,random_b,base,8,cls,real,base,friction_slide,6000,600,r2,-0.002942609390233164,-0.01581642299151595,0.00486552587586078,0.0,
D,2,random_b,base,8,cls,real,base,log_mass,6000,600,r2,-0.0015757619930918398,-0.015858642989318567,0.006995127370747109,0.0,
D,2,random_b,base,8,cls,real,base,obj_pos_x,6000,600,r2,0.47768466608131754,0.45419859430063253,0.4998444593636637,0.0,
D,2,random_b,base,8,cls,real,base,obj_pos_y,6000,600,r2,0.4746006541366047,0.4489645640040307,0.498671215692863,0.0,
D,2,random_b,base,8,cls,real,base,obj_speed,6000,600,r2,0.08761043935587298,0.07241272472863679,0.10055682222699777,0.0,
D,2,random_b,base,8,cls,real,base,support_state,6000,600,balanced_accuracy,0.6029244331078225,0.5879781430852677,0.6176235057137082,0.5,0.837
D,2,random_b,base,8,cls,real,base,support_state,6000,600,auroc,0.758381933398975,0.7403378802714163,0.7758899878247763,0.5,0.837
D,2,random_b,base,8,mean,real,base,contact_state,6000,600,balanced_accuracy,0.765,0.7548611111111112,0.7750052083333333,0.5,0.6
D,2,random_b,base,8,mean,real,base,contact_state,6000,600,auroc,0.8590168981481482,0.8522397193287037,0.8660496498842593,0.5,0.6
D,2,random_b,base,8,mean,real,base,ee_obj_dist,6000,600,r2,0.6277701132776088,0.6146911613712657,0.6402986156501468,0.0,
D,2,random_b,base,8,mean,real,base,friction_slide,6000,600,r2,-0.001287951154466782,-0.01338079736927481,0.006362697169698212,0.0,
D,2,random_b,base,8,mean,real,base,log_mass,6000,600,r2,-0.0007781045432009304,-0.014794054017220976,0.007654255454718198,0.0,
D,2,random_b,base,8,mean,real,base,obj_pos_x,6000,600,r2,0.5017794683800486,0.4790685578853758,0.5221426910773233,0.0,
D,2,random_b,base,8,mean,real,base,obj_pos_y,6000,600,r2,0.5020398289553372,0.4790430441031192,0.5255092490606227,0.0,
D,2,random_b,base,8,mean,real,base,obj_speed,6000,600,r2,0.09399532695792256,0.07774304006929089,0.10748685379049386,0.0,
D,2,random_b,base,8,mean,real,base,support_state,6000,600,balanced_accuracy,0.6147771889575439,0.5991080542820975,0.6306228661773283,0.5,0.837
D,2,random_b,base,8,mean,real,base,support_state,6000,600,auroc,0.7616359185229163,0.7430566322710123,0.7808481882805264,0.5,0.837
D,3,dinov2_b,base,11,cls,real,base,contact_state,6000,600,balanced_accuracy,0.89625,0.8890972222222222,0.903265625,0.5,0.6
D,3,dinov2_b,base,11,cls,real,base,contact_state,6000,600,auroc,0.9635898148148148,0.9596586689814814,0.9673255237268519,0.5,0.6
D,3,dinov2_b,base,11,cls,real,base,ee_obj_dist,6000,600,r2,0.9234581461780442,0.9182947808602083,0.9281401894233559,0.0,
D,3,dinov2_b,base,11,cls,real,base,friction_slide,6000,600,r2,-0.0004439830184024274,-0.012812875487592084,0.007229661865425156,0.0,
D,3,dinov2_b,base,11,cls,real,base,log_mass,6000,600,r2,-0.003577412811152314,-0.015349723963911798,0.0034716797930572692,0.0,
D,3,dinov2_b,base,11,cls,real,base,obj_pos_x,6000,600,r2,0.8993165045327307,0.8907801478107115,0.9072864245929538,0.0,
D,3,dinov2_b,base,11,cls,real,base,obj_pos_y,6000,600,r2,0.8694324993417157,0.8589893240423654,0.8786790532696603,0.0,
D,3,dinov2_b,base,11,cls,real,base,obj_speed,6000,600,r2,0.23046487587363518,0.2048056741027753,0.25399641430935704,0.0,
D,3,dinov2_b,base,11,cls,real,base,support_state,6000,600,balanced_accuracy,0.7428791509756933,0.7242855035449256,0.7604126281674151,0.5,0.8466666666666667
D,3,dinov2_b,base,11,cls,real,base,support_state,6000,600,auroc,0.8884222013009243,0.8755520994353871,0.9009095114691495,0.5,0.8466666666666667
D,3,dinov2_b,base,11,mean,real,base,contact_state,6000,600,balanced_accuracy,0.8923611111111112,0.8852083333333334,0.9000694444444444,0.5,0.6
D,3,dinov2_b,base,11,mean,real,base,contact_state,6000,600,auroc,0.9620535879629629,0.9582320052083333,0.9659265856481482,0.5,0.6
D,3,dinov2_b,base,11,mean,real,base,ee_obj_dist,6000,600,r2,0.9377319249978272,0.9334554819273552,0.9418738086207659,0.0,
D,3,dinov2_b,base,11,mean,real,base,friction_slide,6000,600,r2,-0.0033085562130512614,-0.02154849494320128,0.012070785594764473,0.0,
D,3,dinov2_b,base,11,mean,real,base,log_mass,6000,600,r2,-0.00526959629126722,-0.018091194428267298,0.0038376647050688394,0.0,
D,3,dinov2_b,base,11,mean,real,base,obj_pos_x,6000,600,r2,0.9238460107522043,0.9157223139388092,0.931217137480202,0.0,
D,3,dinov2_b,base,11,mean,real,base,obj_pos_y,6000,600,r2,0.8952681703489832,0.8820526668345849,0.9065804267579016,0.0,
D,3,dinov2_b,base,11,mean,real,base,obj_speed,6000,600,r2,0.23572837124020019,0.2092330826111576,0.2591802238549895,0.0,
D,3,dinov2_b,base,11,mean,real,base,support_state,6000,600,balanced_accuracy,0.7533507360492981,0.7342380933207128,0.7711582726841654,0.5,0.8466666666666667
D,3,dinov2_b,base,11,mean,real,base,support_state,6000,600,auroc,0.8933032351934269,0.8801116993181761,0.9057404193364629,0.5,0.8466666666666667
D,3,dinov2_b,base,2,cls,real,base,contact_state,6000,600,balanced_accuracy,0.7863194444444443,0.7765277777777777,0.7965277777777777,0.5,0.6
D,3,dinov2_b,base,2,cls,real,base,contact_state,6000,600,auroc,0.88528125,0.8787835619212963,0.8921321556712962,0.5,0.6
D,3,dinov2_b,base,2,cls,real,base,ee_obj_dist,6000,600,r2,0.7829228787093584,0.7717307706286449,0.7942590848162565,0.0,
D,3,dinov2_b,base,2,cls,real,base,friction_slide,6000,600,r2,-0.003954341446049892,-0.017387872836321143,0.004514493940319042,0.0,
D,3,dinov2_b,base,2,cls,real,base,log_mass,6000,600,r2,-0.0010081269213118027,-0.011099522369307706,0.004716871882296351,0.0,
D,3,dinov2_b,base,2,cls,real,base,obj_pos_x,6000,600,r2,0.7756579705232365,0.7629190822269755,0.7875806638339243,0.0,
D,3,dinov2_b,base,2,cls,real,base,obj_pos_y,6000,600,r2,0.7375201207674532,0.7175863500135746,0.7554361231152004,0.0,
D,3,dinov2_b,base,2,cls,real,base,obj_speed,6000,600,r2,0.12969090355077062,0.10577017886775211,0.1498253686638469,0.0,
D,3,dinov2_b,base,2,cls,real,base,support_state,6000,600,balanced_accuracy,0.6785347483738445,0.660231738248908,0.695891339566484,0.5,0.8466666666666667
D,3,dinov2_b,base,2,cls,real,base,support_state,6000,600,auroc,0.8093411930845601,0.7903182759799227,0.8275925722576767,0.5,0.8466666666666667
D,3,dinov2_b,base,2,mean,real,base,contact_state,6000,600,balanced_accuracy,0.8300694444444444,0.8206944444444444,0.8394444444444444,0.5,0.6
D,3,dinov2_b,base,2,mean,real,base,contact_state,6000,600,auroc,0.9172881944444444,0.9114021296296296,0.9232202546296295,0.5,0.6
D,3,dinov2_b,base,2,mean,real,base,ee_obj_dist,6000,600,r2,0.8866949998287036,0.8780400345490404,0.8948297087469882,0.0,
D,3,dinov2_b,base,2,mean,real,base,friction_slide,6000,600,r2,-0.006447848918537558,-0.020304255161893763,0.003507284337283434,0.0,
D,3,dinov2_b,base,2,mean,real,base,log_mass,6000,600,r2,0.0009313209711826476,-0.011530686106386967,0.009009592502902886,0.0,
D,3,dinov2_b,base,2,mean,real,base,obj_pos_x,6000,600,r2,0.8796609926499875,0.8695786822671051,0.8888410884167554,0.0,
D,3,dinov2_b,base,2,mean,real,base,obj_pos_y,6000,600,r2,0.8280001312422804,0.8108715109459698,0.8431928900045156,0.0,
D,3,dinov2_b,base,2,mean,real,base,obj_speed,6000,600,r2,0.17521710167232352,0.15310294651103823,0.19442067892441606,0.0,
D,3,dinov2_b,base,2,mean,real,base,support_state,6000,600,balanced_accuracy,0.7102105443341321,0.6914346197811325,0.7285778021779782,0.5,0.8466666666666667
D,3,dinov2_b,base,2,mean,real,base,support_state,6000,600,auroc,0.8428474837384458,0.8255595926661407,0.8599754305528703,0.5,0.8466666666666667
D,3,dinov2_b,base,5,cls,real,base,contact_state,6000,600,balanced_accuracy,0.865625,0.857361111111111,0.8745138888888888,0.5,0.6
D,3,dinov2_b,base,5,cls,real,base,contact_state,6000,600,auroc,0.9419594907407407,0.937055714699074,0.9472238715277778,0.5,0.6
D,3,dinov2_b,base,5,cls,real,base,ee_obj_dist,6000,600,r2,0.9042015996358066,0.8976888677869551,0.9105209644997614,0.0,
D,3,dinov2_b,base,5,cls,real,base,friction_slide,6000,600,r2,-0.0013692612740758836,-0.014315705187191424,0.006867266861818949,0.0,
D,3,dinov2_b,base,5,cls,real,base,log_mass,6000,600,r2,0.0003670885206505936,-0.011218147367217901,0.006652287559754893,0.0,
D,3,dinov2_b,base,5,cls,real,base,obj_pos_x,6000,600,r2,0.9094960638882841,0.9014904492959354,0.917115937646232,0.0,
D,3,dinov2_b,base,5,cls,real,base,obj_pos_y,6000,600,r2,0.8439042200502813,0.8307132792954727,0.8563893256725568,0.0,
D,3,dinov2_b,base,5,cls,real,base,obj_speed,6000,600,r2,0.20564493245748128,0.18060800242307262,0.229083256362595,0.0,
D,3,dinov2_b,base,5,cls,real,base,support_state,6000,600,balanced_accuracy,0.7311066415611092,0.7121501403885837,0.7490201517906828,0.5,0.8466666666666667
D,3,dinov2_b,base,5,cls,real,base,support_state,6000,600,auroc,0.866918649435125,0.8508268877119372,0.8823527179859976,0.5,0.8466666666666667
D,3,dinov2_b,base,5,mean,real,base,contact_state,6000,600,balanced_accuracy,0.8586805555555556,0.8497916666666667,0.868265625,0.5,0.6
D,3,dinov2_b,base,5,mean,real,base,contact_state,6000,600,auroc,0.9420508101851852,0.9373359866898149,0.9470749450231482,0.5,0.6
D,3,dinov2_b,base,5,mean,real,base,ee_obj_dist,6000,600,r2,0.9194224619011684,0.9130813090808422,0.9254746404241266,0.0,
D,3,dinov2_b,base,5,mean,real,base,friction_slide,6000,600,r2,-0.0022792140117267046,-0.017089983392998172,0.008737117785049322,0.0,
D,3,dinov2_b,base,5,mean,real,base,log_mass,6000,600,r2,-0.00019648890594248236,-0.013983446343747468,0.009935531821223208,0.0,
D,3,dinov2_b,base,5,mean,real,base,obj_pos_x,6000,600,r2,0.9225986517522675,0.9149359368852182,0.9295678695596996,0.0,
D,3,dinov2_b,base,5,mean,real,base,obj_pos_y,6000,600,r2,0.8835311706613347,0.8693690186353061,0.8965416619726452,0.0,
D,3,dinov2_b,base,5,mean,real,base,obj_speed,6000,600,r2,0.2270945961224018,0.20372472221410667,0.24767616370424322,0.0,
D,3,dinov2_b,base,5,mean,real,base,support_state,6000,600,balanced_accuracy,0.7495249914412871,0.7300929752934894,0.7677450406567369,0.5,0.8466666666666667
D,3,dinov2_b,base,5,mean,real,base,support_state,6000,600,auroc,0.8708481684354673,0.8558633747649803,0.886701629613656,0.5,0.8466666666666667
D,3,dinov2_b,base,8,cls,real,base,contact_state,6000,600,balanced_accuracy,0.8916666666666666,0.8840260416666667,0.899375,0.5,0.6
D,3,dinov2_b,base,8,cls,real,base,contact_state,6000,600,auroc,0.9608611111111112,0.9567772309027778,0.9650654195601852,0.5,0.6
D,3,dinov2_b,base,8,cls,real,base,ee_obj_dist,6000,600,r2,0.9296379327178175,0.9246104684363428,0.9345215631107862,0.0,
D,3,dinov2_b,base,8,cls,real,base,friction_slide,6000,600,r2,-0.0016254757407376808,-0.01812436597302424,0.011486618637821997,0.0,
D,3,dinov2_b,base,8,cls,real,base,log_mass,6000,600,r2,-0.0017879794212560807,-0.014301945688154728,0.006087727886879734,0.0,
D,3,dinov2_b,base,8,cls,real,base,obj_pos_x,6000,600,r2,0.9264977412458871,0.9196242176550388,0.9331178223427496,0.0,
D,3,dinov2_b,base,8,cls,real,base,obj_pos_y,6000,600,r2,0.8836706169518783,0.8723537920124865,0.893953056180163,0.0,
D,3,dinov2_b,base,8,cls,real,base,obj_speed,6000,600,r2,0.22648979964197258,0.19971622518469148,0.25031362802549284,0.0,
D,3,dinov2_b,base,8,cls,real,base,support_state,6000,600,balanced_accuracy,0.7560082163642589,0.7378972418308062,0.772891981110515,0.5,0.8466666666666667
D,3,dinov2_b,base,8,cls,real,base,support_state,6000,600,auroc,0.8841075402259501,0.8705686227228993,0.8973621887685341,0.5,0.8466666666666667
D,3,dinov2_b,base,8,mean,real,base,contact_state,6000,600,balanced_accuracy,0.880625,0.8731249999999999,0.8890277777777778,0.5,0.6
D,3,dinov2_b,base,8,mean,real,base,contact_state,6000,600,auroc,0.9526009259259259,0.9481138339120371,0.9574027604166666,0.5,0.6
D,3,dinov2_b,base,8,mean,real,base,ee_obj_dist,6000,600,r2,0.9359911236602364,0.9314140087421259,0.9406669161469805,0.0,
D,3,dinov2_b,base,8,mean,real,base,friction_slide,6000,600,r2,-0.003324566262459694,-0.018610261502276914,0.007750085099259557,0.0,
D,3,dinov2_b,base,8,mean,real,base,log_mass,6000,600,r2,0.0017806265242105157,-0.011433116083229656,0.010656320042125446,0.0,
D,3,dinov2_b,base,8,mean,real,base,obj_pos_x,6000,600,r2,0.9324727560921915,0.9256024900350716,0.9386418542205316,0.0,
D,3,dinov2_b,base,8,mean,real,base,obj_pos_y,6000,600,r2,0.9021937834449298,0.8918796179858397,0.9113904881339101,0.0,
D,3,dinov2_b,base,8,mean,real,base,obj_speed,6000,600,r2,0.23728259497227877,0.21158640010706195,0.25907265344729913,0.0,
D,3,dinov2_b,base,8,mean,real,base,support_state,6000,600,balanced_accuracy,0.7558627182471755,0.7370043743075894,0.7737326608732741,0.5,0.8466666666666667
D,3,dinov2_b,base,8,mean,real,base,support_state,6000,600,auroc,0.8883821893187265,0.875875842626793,0.9010446854060289,0.5,0.8466666666666667
D,3,random_b,base,11,cls,real,base,contact_state,6000,600,balanced_accuracy,0.7520138888888889,0.741873263888889,0.7617361111111112,0.5,0.6
D,3,random_b,base,11,cls,real,base,contact_state,6000,600,auroc,0.8447260416666666,0.8373106423611111,0.8522594733796297,0.5,0.6
D,3,random_b,base,11,cls,real,base,ee_obj_dist,6000,600,r2,0.5996981289661465,0.5845938348877469,0.6140950905531279,0.0,
D,3,random_b,base,11,cls,real,base,friction_slide,6000,600,r2,0.0010776761718179761,-0.011783514898711527,0.009098984837942043,0.0,
D,3,random_b,base,11,cls,real,base,log_mass,6000,600,r2,0.00034597233559452434,-0.012422039123459395,0.008455549291800932,0.0,
D,3,random_b,base,11,cls,real,base,obj_pos_x,6000,600,r2,0.4615902267874299,0.4378306493430753,0.48375669483692985,0.0,
D,3,random_b,base,11,cls,real,base,obj_pos_y,6000,600,r2,0.487316427275428,0.4646056180024192,0.5084438423203202,0.0,
D,3,random_b,base,11,cls,real,base,obj_speed,6000,600,r2,0.07576923333911512,0.05837035292324464,0.09161606659601328,0.0,
D,3,random_b,base,11,cls,real,base,support_state,6000,600,balanced_accuracy,0.5928491954809997,0.5768619226826862,0.6089215679764088,0.5,0.8466666666666667
D,3,random_b,base,11,cls,real,base,support_state,6000,600,auroc,0.7479608866826429,0.7266957566687167,0.7688672082930805,0.5,0.8466666666666667
D,3,random_b,base,11,mean,real,base,contact_state,6000,600,balanced_accuracy,0.7609722222222222,0.75125,0.7704166666666666,0.5,0.6
D,3,random_b,base,11,mean,real,base,contact_state,6000,600,auroc,0.8515984953703704,0.844521634837963,0.8590357465277778,0.5,0.6
D,3,random_b,base,11,mean,real,base,ee_obj_dist,6000,600,r2,0.6151292421218093,0.598761367045597,0.6300019120106363,0.0,
D,3,random_b,base,11,mean,real,base,friction_slide,6000,600,r2,0.0014882292002176278,-0.011442064731242601,0.010002961671973397,0.0,
D,3,random_b,base,11,mean,real,base,log_mass,6000,600,r2,0.00027971427245132574,-0.01245045263439672,0.00822168564971187,0.0,
D,3,random_b,base,11,mean,real,base,obj_pos_x,6000,600,r2,0.4852067144375717,0.4597960714164064,0.5074751765383134,0.0,
D,3,random_b,base,11,mean,real,base,obj_pos_y,6000,600,r2,0.5179544889978296,0.4951800683274423,0.5377294848931716,0.0,
D,3,random_b,base,11,mean,real,base,obj_speed,6000,600,r2,0.07954432454414895,0.06034893373684153,0.09594763100194727,0.0,
D,3,random_b,base,11,mean,real,base,support_state,6000,600,balanced_accuracy,0.6048057172201301,0.588604230611238,0.6208823374882729,0.5,0.8466666666666667
D,3,random_b,base,11,mean,real,base,support_state,6000,600,auroc,0.7669293478260869,0.7464452527308318,0.7872431018695565,0.5,0.8466666666666667
D,3,random_b,base,2,cls,real,base,contact_state,6000,600,balanced_accuracy,0.7470833333333333,0.7374965277777779,0.7564583333333333,0.5,0.6
D,3,random_b,base,2,cls,real,base,contact_state,6000,600,auroc,0.8447252314814815,0.8377277748842593,0.8516978153935185,0.5,0.6
D,3,random_b,base,2,cls,real,base,ee_obj_dist,6000,600,r2,0.5982074703303454,0.5827611648262337,0.6117842614154826,0.0,
D,3,random_b,base,2,cls,real,base,friction_slide,6000,600,r2,0.0018131979452712388,-0.010436266795090554,0.008725705298580279,0.0,
D,3,random_b,base,2,cls,real,base,log_mass,6000,600,r2,0.00040366259413771033,-0.011370799910091756,0.007267650926558793,0.0,
D,3,random_b,base,2,cls,real,base,obj_pos_x,6000,600,r2,0.4418879759080685,0.4067648767559304,0.47166845285031395,0.0,
D,3,random_b,base,2,cls,real,base,obj_pos_y,6000,600,r2,0.4715318557047644,0.4494612239857883,0.4921236728979109,0.0,
D,3,random_b,base,2,cls,real,base,obj_speed,6000,600,r2,0.07375226048634875,0.05581953130950844,0.09022260199241772,0.0,
D,3,random_b,base,2,cls,real,base,support_state,6000,600,balanced_accuracy,0.5850522081478945,0.5701587017322355,0.5999351727071377,0.5,0.8466666666666667
D,3,random_b,base,2,cls,real,base,support_state,6000,600,auroc,0.7461577798699076,0.7256139836704498,0.7661306040346955,0.5,0.8466666666666667
D,3,random_b,base,2,mean,real,base,contact_state,6000,600,balanced_accuracy,0.7495138888888888,0.7399305555555555,0.7589583333333334,0.5,0.6
D,3,random_b,base,2,mean,real,base,contact_state,6000,600,auroc,0.8455592592592592,0.8388226967592592,0.852523504050926,0.5,0.6
D,3,random_b,base,2,mean,real,base,ee_obj_dist,6000,600,r2,0.6131991462452904,0.6001815611756243,0.6258379595283707,0.0,
D,3,random_b,base,2,mean,real,base,friction_slide,6000,600,r2,0.001037655207023369,-0.011810409622878293,0.009421125782164037,0.0,
D,3,random_b,base,2,mean,real,base,log_mass,6000,600,r2,0.0001926442720360244,-0.01256272540660735,0.008017384435754102,0.0,
D,3,random_b,base,2,mean,real,base,obj_pos_x,6000,600,r2,0.49636566891707024,0.4740775793529197,0.5176532898740887,0.0,
D,3,random_b,base,2,mean,real,base,obj_pos_y,6000,600,r2,0.517071027596498,0.49568439600943925,0.5372057515027834,0.0,
D,3,random_b,base,2,mean,real,base,obj_speed,6000,600,r2,0.07664018418102236,0.05829382677551534,0.09241065104156741,0.0,
D,3,random_b,base,2,mean,real,base,support_state,6000,600,balanced_accuracy,0.5982454638822321,0.5830294954859591,0.6143916286301606,0.5,0.8466666666666667
D,3,random_b,base,2,mean,real,base,support_state,6000,600,auroc,0.7556262838069154,0.7362732720352867,0.774776099850206,0.5,0.8466666666666667
D,3,random_b,base,5,cls,real,base,contact_state,6000,600,balanced_accuracy,0.7543055555555556,0.7438836805555555,0.7638194444444444,0.5,0.6
D,3,random_b,base,5,cls,real,base,contact_state,6000,600,auroc,0.8468752314814815,0.839450324074074,0.8539447974537037,0.5,0.6
D,3,random_b,base,5,cls,real,base,ee_obj_dist,6000,600,r2,0.5957997607111838,0.5737792076486848,0.6148343486436039,0.0,
D,3,random_b,base,5,cls,real,base,friction_slide,6000,600,r2,0.001313627680559537,-0.011153493155124112,0.008869909344968417,0.0,
D,3,random_b,base,5,cls,real,base,log_mass,6000,600,r2,0.0010399019022773182,-0.01146321571748159,0.008555127649802926,0.0,
D,3,random_b,base,5,cls,real,base,obj_pos_x,6000,600,r2,0.44915349035188334,0.4196514084769482,0.4768951958930627,0.0,
D,3,random_b,base,5,cls,real,base,obj_pos_y,6000,600,r2,0.47618522706386046,0.4527094825672044,0.49696397095664696,0.0,
D,3,random_b,base,5,cls,real,base,obj_speed,6000,600,r2,0.07388202124216225,0.0546260926826192,0.09107494390719897,0.0,
D,3,random_b,base,5,cls,real,base,support_state,6000,600,balanced_accuracy,0.5871234166381376,0.5720233058686898,0.6024573073614307,0.5,0.8466666666666667
D,3,random_b,base,5,cls,real,base,support_state,6000,600,auroc,0.7544595172885998,0.7328879020887362,0.7740198819590105,0.5,0.8466666666666667
D,3,random_b,base,5,mean,real,base,contact_state,6000,600,balanced_accuracy,0.7580555555555555,0.7479861111111111,0.7678489583333333,0.5,0.6
D,3,random_b,base,5,mean,real,base,contact_state,6000,600,auroc,0.8487232638888889,0.8416821817129629,0.8562809114583333,0.5,0.6
D,3,random_b,base,5,mean,real,base,ee_obj_dist,6000,600,r2,0.613258320621211,0.5967188361385376,0.6285201255018417,0.0,
D,3,random_b,base,5,mean,real,base,friction_slide,6000,600,r2,0.001467814836416781,-0.011335502882938586,0.009949855493175787,0.0,
D,3,random_b,base,5,mean,real,base,log_mass,6000,600,r2,0.000331286822697785,-0.01238910091880338,0.0082208259634386,0.0,
D,3,random_b,base,5,mean,real,base,obj_pos_x,6000,600,r2,0.48405893809799583,0.45513945419310536,0.5092999978587999,0.0,
D,3,random_b,base,5,mean,real,base,obj_pos_y,6000,600,r2,0.5145762251536612,0.49347957559768507,0.5332550247256719,0.0,
D,3,random_b,base,5,mean,real,base,obj_speed,6000,600,r2,0.07726921744350301,0.059270785571492034,0.09347328755301278,0.0,
D,3,random_b,base,5,mean,real,base,support_state,6000,600,balanced_accuracy,0.5970985963711057,0.5808595193502673,0.6133103311414573,0.5,0.8466666666666667
D,3,random_b,base,5,mean,real,base,support_state,6000,600,auroc,0.7598891646696336,0.7389751760084725,0.7806723499251369,0.5,0.8466666666666667
D,3,random_b,base,8,cls,real,base,contact_state,6000,600,balanced_accuracy,0.7522916666666666,0.7420121527777778,0.7622916666666666,0.5,0.6
D,3,random_b,base,8,cls,real,base,contact_state,6000,600,auroc,0.8474140046296297,0.8397591493055556,0.8552224681712963,0.5,0.6
D,3,random_b,base,8,cls,real,base,ee_obj_dist,6000,600,r2,0.6039262022112736,0.5881234320852103,0.6188432126226031,0.0,
D,3,random_b,base,8,cls,real,base,friction_slide,6000,600,r2,0.0008436968964676828,-0.011784095658807132,0.008811859616765136,0.0,
D,3,random_b,base,8,cls,real,base,log_mass,6000,600,r2,0.0002511866375976002,-0.01243471495686556,0.008204524671546662,0.0,
D,3,random_b,base,8,cls,real,base,obj_pos_x,6000,600,r2,0.4582991675975534,0.4276105599164488,0.48647897852363453,0.0,
D,3,random_b,base,8,cls,real,base,obj_pos_y,6000,600,r2,0.49316248294954923,0.4698858152349478,0.5134392191894113,0.0,
D,3,random_b,base,8,cls,real,base,obj_speed,6000,600,r2,0.07329253885430176,0.056204879560222076,0.08939769032800546,0.0,
D,3,random_b,base,8,cls,real,base,support_state,6000,600,balanced_accuracy,0.5898921602191031,0.5745760042972385,0.6053832261650262,0.5,0.8466666666666667
D,3,random_b,base,8,cls,real,base,support_state,6000,600,auroc,0.7483342605272167,0.7274971209375161,0.7683310380849643,0.5,0.8466666666666667
D,3,random_b,base,8,mean,real,base,contact_state,6000,600,balanced_accuracy,0.7498611111111111,0.7402760416666667,0.7593749999999999,0.5,0.6
D,3,random_b,base,8,mean,real,base,contact_state,6000,600,auroc,0.851184837962963,0.8444608101851853,0.8582139178240741,0.5,0.6
D,3,random_b,base,8,mean,real,base,ee_obj_dist,6000,600,r2,0.6189209087408307,0.6007400259706548,0.6340961280170837,0.0,
D,3,random_b,base,8,mean,real,base,friction_slide,6000,600,r2,0.0010799876404630204,-0.011709011668574165,0.009463812822898907,0.0,
